px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.63702	-13.1124	-2.74115	-0.434894	-1.19763	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.540277
6.49634	-13.04	-2.75017	-0.502495	-1.19812	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.412591
6.3313	-12.9864	-2.80438	-0.545321	-1.17445	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.638196
6.2207	-12.9278	-2.6682	-0.592035	-1.14599	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.12055
6.05574	-12.8744	-2.7285	-0.621355	-1.11238	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.11425
5.95947	-12.8222	-2.62191	-0.6588	-1.08802	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.00982
5.80132	-12.7683	-2.69109	-0.675827	-1.05033	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.472
5.68872	-12.685	-2.66617	-0.725625	-1.04136	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.353796
5.54505	-12.5995	-2.70899	-0.75955	-1.01788	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.575165
5.43672	-12.4944	-2.70023	-0.813518	-1.01445	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.225101
5.31069	-12.4004	-2.72262	-0.848314	-0.993867	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.35215
5.20392	-12.2853	-2.77449	-0.898965	-0.992447	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.488726
5.06151	-12.1935	-2.80794	-0.913531	-0.953266	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.1947
4.98975	-12.1032	-2.61799	-0.956841	-0.937737	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.20131
4.88777	-11.9974	-2.62834	-0.990397	-0.920121	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.236198
4.78324	-11.8463	-2.84961	-1.03922	-0.924055	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.51041
4.68546	-11.7225	-2.85676	-1.07223	-0.906605	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.22189
4.63694	-11.612	-2.63567	-1.12424	-0.904674	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.04031
4.56402	-11.4937	-2.63112	-1.16059	-0.891854	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.168261
4.47061	-11.3138	-2.92929	-1.19859	-0.881856	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.34458
4.42728	-11.1595	-2.92537	-1.25539	-0.890158	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0500754
4.42547	-11.0559	-2.62585	-1.32394	-0.912788	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.54709
4.38439	-10.9239	-2.61951	-1.36552	-0.904473	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0690923
4.38244	-10.7999	-2.46978	-1.43283	-0.925132	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	2.41885
4.38338	-10.6611	-2.46985	-1.49561	-0.93691	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.107632
4.35817	-10.5175	-2.61011	-1.52511	-0.91432	4.45256	-10.5332	4.45	-10.5	0	3.00113	2.2057
4.38082	-10.3766	-2.62151	-1.59075	-0.933771	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.310064
4.39431	-10.2367	-2.62027	-1.64637	-0.943324	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.706337
4.44784	-10.0887	-2.64857	-1.72488	-0.973739	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.831532
4.4718	-9.94874	-2.68556	-1.77149	-0.968871	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.330699
4.54387	-9.79881	-2.72612	-1.85142	-0.999062	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.939476
4.64519	-9.67133	-2.59201	-1.97419	-1.08695	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.34156
4.71492	-9.54017	-2.60109	-2.04077	-1.09354	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0513576
4.74673	-9.39918	-2.67214	-2.05307	-1.0301	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.57057
4.83341	-9.26546	-2.69289	-2.11906	-1.03858	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.11314
4.89098	-9.12566	-2.7403	-2.14339	-0.994245	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.31487
4.99519	-8.99096	-2.77646	-2.20816	-1.00308	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.204977
5.05683	-8.84908	-2.82074	-2.21736	-0.939959	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.41737
5.18462	-8.70574	-2.89168	-2.28168	-0.950317	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.611772
5.30686	-8.59032	-2.89804	-2.34992	-0.971924	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.259132
5.42634	-8.4715	-2.91791	-2.40312	-0.971373	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.0631276
5.48413	-8.34747	-2.8782	-2.38419	-0.867757	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.68404
5.58782	-8.24359	-2.85602	-2.42629	-0.863122	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.126668
5.73532	-8.15835	-2.86831	-2.50742	-0.912645	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.45532
5.86363	-8.06124	-2.87663	-2.55453	-0.909691	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0547381
5.89783	-7.94605	-2.72316	-2.49772	-0.746349	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.5196
6.0323	-7.83381	-2.77531	-2.53298	-0.739746	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.416477
6.12954	-7.73302	-2.73472	-2.53503	-0.678888	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.58614
6.25797	-7.63104	-2.76297	-2.56521	-0.67173	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.26317
6.34801	-7.52831	-2.69869	-2.55317	-0.594909	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.96597
6.47165	-7.43033	-2.71775	-2.57736	-0.586743	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.291572
6.59495	-7.34449	-2.71254	-2.59861	-0.569228	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.267075
6.73689	-7.23896	-2.7685	-2.61878	-0.557824	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.561871
6.82572	-7.1398	-2.67325	-2.5965	-0.475298	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.67411
6.96386	-7.03977	-2.72034	-2.61282	-0.465242	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.376519
7.08927	-6.96693	-2.74161	-2.63675	-0.467418	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.129161
7.2286	-6.86379	-2.81281	-2.645	-0.451857	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.864106
7.26813	-6.75099	-2.60332	-2.56841	-0.297316	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	18.2083
7.37719	-6.65124	-2.63423	-2.56743	-0.282219	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.784324
7.5709	-6.61542	-2.79725	-2.67094	-0.418444	7.67988	-6.69347	7.5	-6.55	2.72747	0	15.2241
7.69442	-6.55346	-2.76779	-2.69404	-0.419246	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.147155
7.78123	-6.47634	-2.59552	-2.66638	-0.335665	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.51946
7.8998	-6.39856	-2.59472	-2.6755	-0.327125	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.337748
8.04588	-6.33928	-2.6653	-2.71314	-0.360671	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.67197
8.17545	-6.26974	-2.66803	-2.72654	-0.354653	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.12748
8.22431	-6.18126	-2.36801	-2.66222	-0.221969	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	19.2126
8.35245	-6.08081	-2.42642	-2.65294	-0.20039	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.894474
8.5133	-6.02643	-2.5802	-2.7035	-0.265481	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.86414
8.64777	-5.9419	-2.61281	-2.70425	-0.251742	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.343407
8.73536	-5.85854	-2.46617	-2.67042	-0.180022	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	4.99969
8.86363	-5.76086	-2.51174	-2.65958	-0.159557	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.713377
8.99665	-5.68868	-2.56453	-2.67239	-0.17071	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.9747
9.13395	-5.58237	-2.62324	-2.6577	-0.146892	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.901791
9.2321	-5.49278	-2.51803	-2.62476	-0.086227	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.39635
9.35701	-5.38285	-2.56534	-2.60493	-0.0623949	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.921658
9.48813	-5.3037	-2.61039	-2.61219	-0.0720834	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.605155
9.62681	-5.18006	-2.68453	-2.58818	-0.044638	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	1.15588
9.67556	-5.06835	-2.46323	-2.50443	0.0841572	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.053
9.77688	-4.95733	-2.50681	-2.47847	0.10491	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.751432
9.87932	-4.86183	-2.48814	-2.45778	0.126556	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.452632
9.98086	-4.74786	-2.51314	-2.43395	0.142321	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.516654
10.0832	-4.65011	-2.50916	-2.41751	0.154166	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.14964
10.1837	-4.52884	-2.54187	-2.39165	0.170431	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.51647
10.3283	-4.44776	-2.66493	-2.43395	0.0923346	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.40308
10.4459	-4.32287	-2.71117	-2.41486	0.105676	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.346115
10.4725	-4.18516	-2.47425	-2.30404	0.260541	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	18.9933
10.5669	-4.0466	-2.52838	-2.27152	0.277767	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.56098
10.6513	-3.92834	-2.52983	-2.24475	0.292692	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.239665
10.7479	-3.77122	-2.61082	-2.20853	0.311702	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.870549
10.8578	-3.66201	-2.66799	-2.22304	0.263588	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.82758
10.9473	-3.52307	-2.70193	-2.19881	0.272632	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.192107
10.988	-3.37879	-2.61803	-2.12237	0.3626	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.39668
11.0668	-3.22342	-2.67286	-2.0902	0.374036	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.376098
11.116	-3.08017	-2.64905	-2.03777	0.420159	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.32614
11.1767	-2.92092	-2.69204	-2.00169	0.432012	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.383618
11.2245	-2.77601	-2.68859	-1.96118	0.455324	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.36196
11.2765	-2.61085	-2.73415	-1.92503	0.465381	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.339751
11.2314	-2.42325	-2.66717	-1.76174	0.674766	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	27.9211
11.2428	-2.26946	-2.67324	-1.71491	0.683371	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.324744
11.3453	-2.18507	-2.59298	-1.80738	0.485084	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	24.286
11.3745	-2.02488	-2.63131	-1.77448	0.490266	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.20196
11.3663	-1.86878	-2.62777	-1.70481	0.551488	11.224	-1.77367	11.35	-1.8	0	2.71996	2.44123
11.382	-1.70134	-2.67195	-1.6691	0.555864	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.219812
11.3793	-1.54785	-2.68071	-1.62219	0.578452	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.434115
11.3778	-1.38516	-2.70851	-1.58443	0.583592	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.177862
11.2669	-1.21454	-2.77895	-1.4124	0.800149	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.875
11.2281	-1.06885	-2.7932	-1.36361	0.807733	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.336294
11.1612	-0.915621	-2.85642	-1.28396	0.864984	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.38857
11.1098	-0.769753	-2.8754	-1.23612	0.868598	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.148334
11.005	-0.602786	-2.98541	-1.13377	0.951399	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	4.93715
10.9168	-0.482594	-2.93641	-1.07001	0.963266	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.574604
10.8253	-0.344978	-2.95763	-1.00535	0.981455	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.340809
10.7227	-0.250604	-2.8867	-0.93643	0.99795	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.838024
10.551	-0.106682	-3.18515	-0.810367	1.11982	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	16.8969
10.4234	-0.043243	-3.10791	-0.732134	1.14403	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	1.31233
10.3206	0.0358601	-3.00734	-0.682006	1.12878	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	1.13833
10.1908	0.0806945	-2.94084	-0.602438	1.15417	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	1.13431
10.0937	0.136109	-2.79074	-0.553573	1.13481	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.22377
9.96598	0.166744	-2.74165	-0.475268	1.15828	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.818861
9.81958	0.224726	-2.85279	-0.402949	1.18175	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.21209
9.6811	0.215618	-2.78546	-0.308437	1.22033	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.94934
9.53228	0.251385	-2.86228	-0.239548	1.23259	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.04148
9.38357	0.245257	-2.83963	-0.153196	1.25849	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.800907
9.28642	0.223589	-2.5287	-0.0719035	1.26535	9.46113	0.134275	9.25	0.15	-1.81915	0	7.95835
9.14624	0.212016	-2.52019	0.00931047	1.2776	9.13787	0.161547	9.15	0.15	-1.81913	0	0.154751
8.99389	0.223297	-2.68122	0.0624696	1.26773	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.33134
8.85487	0.220278	-2.6933	0.120117	1.26116	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.112366
8.70202	0.214733	-2.80125	0.17048	1.24747	8.67607	0.247512	8.7	0.25	-2.99873	0	1.11982
8.56303	0.201274	-2.8054	0.222416	1.23646	8.54916	0.247046	8.55	0.25	-2.99871	0	0.132524
8.42112	0.167712	-2.7721	0.287837	1.23445	8.44086	0.253341	8.4	0.25	-2.72872	0	0.224913
8.27068	0.154158	-2.77454	0.330156	1.2079	8.2302	0.258614	8.25	0.25	-2.72871	0	0.729583
8.1199	0.127166	-2.87761	0.366246	1.17977	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.40968
7.98186	0.0855112	-2.88007	0.414835	1.16887	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.166284
7.82671	0.0531441	-2.99272	0.438992	1.12821	7.82213	0.149733	7.8	0.15	-3.00101	0	2.20245
7.6859	0.0269704	-2.9771	0.465324	1.09759	7.63383	0.15164	7.65	0.15	-3.00099	0	1.05709
7.54118	-0.0323192	-2.96471	0.512701	1.08451	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.421038
7.39567	-0.0699098	-2.9349	0.539692	1.05159	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.2004
7.28697	-0.141693	-2.8422	0.599654	1.06572	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.82641
7.17058	-0.182709	-2.80246	0.625209	1.03812	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.972601
6.99781	-0.235826	-2.95451	0.623956	0.962702	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	5.96746
6.86857	-0.307518	-2.92454	0.660373	0.946248	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.380652
6.81575	-0.430123	-2.69905	0.774781	1.04218	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.5052
6.7273	-0.505723	-2.66555	0.815965	1.03151	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.268519
6.62644	-0.583423	-2.69515	0.840363	0.99438	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.18739
6.5418	-0.671383	-2.67141	0.882905	0.987422	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.132589
6.49102	-0.805642	-2.60016	0.983467	1.06144	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.53458
6.42546	-0.925214	-2.61172	1.04265	1.06739	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0961808
6.37935	-1.0643	-2.60861	1.12949	1.11474	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.3686
6.33049	-1.19613	-2.6273	1.19219	1.12129	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.158958
6.32788	-1.37406	-2.66528	1.3233	1.22725	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.69685
6.30708	-1.51294	-2.67593	1.39156	1.2337	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.201432
6.28682	-1.65302	-2.6634	1.4567	1.22963	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.0439582
6.28718	-1.78691	-2.63132	1.52826	1.23461	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.258293
6.30367	-1.94913	-2.71429	1.62225	1.28216	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.74783
6.31828	-2.09134	-2.72748	1.68914	1.28417	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0801346
6.31354	-2.18849	-2.5896	1.71497	1.22478	6.3068	-2.23646	6.35	-2.25	0	-2	3.60536
6.33694	-2.32275	-2.60345	1.77682	1.22454	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0550275
6.34649	-2.43066	-2.51569	1.81418	1.18815	6.26272	-2.46894	6.35	-2.5	0	-3	1.71242
6.37484	-2.57014	-2.55312	1.86826	1.18075	6.36265	-2.64414	6.35	-2.65	0	-3	0.313831
6.4234	-2.71921	-2.66159	1.93662	1.19821	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.2572
6.46907	-2.86356	-2.70279	1.98889	1.18827	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.42614
6.53731	-3.02573	-2.85671	2.05429	1.20287	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.27486
6.59116	-3.19379	-2.93138	2.0923	1.1765	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.66869
6.63631	-3.30111	-2.70092	2.12774	1.12864	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	7.0456
6.69851	-3.45463	-2.74273	2.16728	1.10409	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.811251
6.77106	-3.58126	-2.76946	2.21271	1.0938	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.393365
6.83156	-3.7266	-2.81176	2.23807	1.06243	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.20262
6.89321	-3.83709	-2.67451	2.2741	1.03314	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.12311
6.95757	-3.99729	-2.72297	2.28966	0.989722	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.04945
7.00923	-4.08353	-2.44754	2.32111	0.955547	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	8.61213
7.06713	-4.22187	-2.4738	2.33385	0.915009	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.68482
7.14709	-4.33264	-2.50938	2.36441	0.899578	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.90265
7.1912	-4.47619	-2.53798	2.35539	0.844912	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.12868
7.3036	-4.61846	-2.77844	2.38376	0.835991	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	6.02752
7.36992	-4.76583	-2.8069	2.37837	0.787814	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.31074
7.42648	-4.84951	-2.57873	2.39664	0.760557	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	6.81595
7.48062	-4.99118	-2.59963	2.38306	0.70816	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.5819
7.55721	-5.09214	-2.56812	2.40107	0.689746	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.04573
7.60099	-5.24553	-2.58864	2.37161	0.625129	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.85139
7.68673	-5.35599	-2.63901	2.38715	0.610299	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	1.21109
7.75182	-5.49526	-2.65948	2.37343	0.565553	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.81769
7.82824	-5.59668	-2.60664	2.38483	0.547412	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.20011
7.8782	-5.75484	-2.63286	2.35009	0.484871	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	3.43805
7.96397	-5.86339	-2.67901	2.36232	0.473883	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	1.11433
8.02888	-6.00469	-2.69798	2.34336	0.431081	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.57899
8.09023	-6.09312	-2.52989	2.34885	0.411835	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	3.71931
8.14379	-6.22904	-2.54294	2.32538	0.367945	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.61106
8.25796	-6.35886	-2.78004	2.34045	0.368649	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	6.29938
8.32474	-6.50897	-2.80421	2.31521	0.325181	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.6528
8.38264	-6.60044	-2.52903	2.31464	0.301727	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	8.50064
8.43771	-6.74973	-2.54155	2.2852	0.256273	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.58553
8.53307	-6.87046	-2.63956	2.29214	0.2519	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.54528
8.57667	-7.02089	-2.65433	2.25448	0.20253	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.93957
8.65754	-7.13291	-2.7114	2.25964	0.19917	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.31566
8.71761	-7.26776	-2.72143	2.23986	0.169974	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.678636
8.80631	-7.39055	-2.78229	2.24344	0.166317	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.628827
8.85574	-7.54417	-2.80072	2.20907	0.124362	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.38932
8.90036	-7.64023	-2.60095	2.19598	0.1	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.64573
8.94314	-7.77455	-2.60632	2.16875	0.0683633	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.83716
9.06311	-7.9256	-2.91147	2.18662	0.0907631	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	9.91505
9.1198	-8.07629	-2.92784	2.16092	0.0610468	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.701457
9.16247	-8.17787	-2.72658	2.14447	0.0356178	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.5791
9.21505	-8.31118	-2.7331	2.12584	0.0155297	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.323308
9.28447	-8.43806	-2.6814	2.11935	0.0064484	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.554357
9.33211	-8.58986	-2.69251	2.09194	-0.0207565	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.566351
9.38813	-8.71237	-2.64327	2.08185	-0.0308496	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.728998
9.427	-8.87278	-2.66468	2.04772	-0.0624682	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.752667
9.50883	-9.01675	-2.81697	2.05254	-0.0492874	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.34803
9.53762	-9.17344	-2.8354	2.01627	-0.0822673	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.852151
9.56467	-9.29173	-2.61971	1.98613	-0.117048	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.22288
9.6104	-9.42997	-2.62133	1.97033	-0.12617	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.077775
9.66186	-9.56406	-2.61725	1.96024	-0.129488	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0390857
9.69155	-9.71673	-2.63146	1.93145	-0.150544	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.341667
9.75034	-9.86325	-2.70202	1.92842	-0.142047	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.524681
9.78514	-10.0167	-2.71419	1.90568	-0.156527	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.158352
9.80515	-10.1383	-2.57253	1.87753	-0.182809	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.13235
9.81905	-10.2973	-2.59611	1.84232	-0.207206	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.451728
9.88345	-10.4518	-2.79476	1.85565	-0.17252	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.45049
9.89618	-10.607	-2.8167	1.82441	-0.194473	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.383508
9.92052	-10.7391	-2.78316	1.80691	-0.204269	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.209249
9.92195	-10.9007	-2.81389	1.77007	-0.230215	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.551908
